"","blog.txt","news.txt","twitter.txt"
"think great",16,1,19
"think hard",6,2,3
"think heard",3,1,3
"think im",42,2,269
"think just",32,1,64
"think keep",1,1,3
"think know",21,1,36
"think know everything",1,1,2
"think like",17,1,65
"think long",3,1,2
"think lot",13,1,10
"think lot people",2,1,2
"think mean",2,1,8
"think means",7,1,11
"think moving",2,1,1
"think much",22,1,13
"think need",29,3,54
"think need see",3,1,1
"think now",16,1,7
"think one",40,1,31
"think one best",2,1,2
"think people",26,3,30
"think people will",2,1,3
"think perhaps",5,1,1
"think real",3,1,7
"think realize",2,1,5
"think right",14,1,9
"think said",4,1,2
"think saw",5,1,2
"think serious",1,1,1
"think tank",1,2,2
"think terms",5,1,2
"think theres",6,4,20
"think theyre",5,1,30
"think things",16,1,13
"think time",16,1,44
"think twice",6,1,7
"think ôs",104,5,3
"think weve",3,1,6
"think whats",1,1,3
"think will",78,1,87
"think win",1,1,2
"think works",9,1,3
"think youll",6,1,23
"think youre",8,1,53
"thinking every",3,1,1
"thinking like",4,1,7
"thinking lot",3,1,3
"thinking make",3,1,3
"thinking one",6,1,7
"thinking said",1,1,1
"thinking something",3,1,5
"thinking year",1,1,2
"thinly sliced",6,2,1
"third base",1,4,2
"third day",9,2,5
"third final",3,1,2
"third floor",6,1,3
"third grade",4,4,2
"third one",2,1,2
"third party",7,2,1
"third quarter",2,5,2
"third wheel",3,1,3
"third year",2,1,5
"thirty years",9,1,3
"thomas jefferson",13,1,13
"thoroughbred racing",1,1,1
"thou shalt",3,1,5
"though always",3,1,2
"though certainly",2,1,2
"though didnt",8,2,6
"though doesnt",5,2,1
"though happy",2,1,3
"though just",16,1,16
"though like",5,1,8
"though lost",1,1,1
"though many",13,3,1
"though much",6,1,1
"though never",12,2,4
"though new",5,1,1
"though people",5,1,6
"though pretty",1,1,2
"though probably",4,1,3
"though really",10,1,5
"though says",3,1,1
"though us",2,1,1
"though wasnt",2,1,4
"though will",15,1,4
"though youre",1,1,5
"thought best",8,1,2
"thought better",10,1,3
"thought day",1,1,18
"thought done",2,1,5
"thought first",3,1,3
"thought good",16,1,5
"thought id",58,1,55
"thought just",17,1,18
"thought might",32,1,14
"thought nothing",5,1,1
"thought people",8,2,3
"thought process",6,2,3
"thought real",1,1,2
"thought said",4,1,13
"thought thing",1,1,8
"thought well",2,2,2
"thousand dollars",4,1,2
"thousand oaks",1,1,1
"thousand times",9,1,6
"thousands dollars",6,1,1
"thousands miles",6,1,2
"thousands miles away",5,1,1
"thousands people",12,2,2
"threatened kill",2,1,1
"three big",1,2,1
"three children",9,1,1
"three days",60,12,34
"three different",21,3,10
"three four",22,3,2
"three games",1,4,3
"three half",9,1,1
"three half hours",1,1,1
"three hours",26,5,21
"three men",8,2,4
"three months",38,10,13
"three people",10,2,6
"three points",3,3,1
"three quarters",5,1,2
"three stooges",1,1,6
"three three",1,1,3
"three times",58,10,25
"three times day",4,1,1
"three times week",10,1,1
"three types",5,1,1
"three us",15,1,6
"three weeks",36,7,10
"three weeks ago",12,2,1
"three years",82,24,18
"three years ago",14,4,4
"thrift stores",8,1,1
"thrilled hear",2,1,1
"throughout city",5,3,1
"throughout day",28,2,6
"throughout life",6,1,3
"throughout new",2,1,1
"throughout night",5,2,1
"throughout region",1,1,1
"throughout state",2,1,1
"throughout week",5,2,3
"throughout world",16,1,2
"throw good",2,1,1
"throw support",1,1,1
"throw support behind",1,1,1
"throws us",1,1,2
"thursday afternoon",5,4,2
"thursday friday",6,1,10
"thursday may",6,2,7
"thursday morning",11,2,4
"thursday night",22,6,39
"thursday nights",3,1,3
"thursday pm",3,1,17
"thursday will",1,1,4
"ticket sales",1,1,5
"tickets advance",1,2,1
"tickets available",2,3,12
"tickets bought",1,1,2
"tickets sale",1,1,8
"tickets sold",4,2,10
"tickets will",1,3,11
"tiger woods",2,2,13
"tight end",1,3,1
"tile floor",1,1,1
"till next",5,1,9
"till next time",3,1,1
"tim burton",3,1,5
"time add",5,1,3
"time already",4,1,3
"time also",22,1,3
"time american",2,1,1
"time anything",7,2,5
"time anything else",1,1,2
"time arizona",1,1,1
"time around",41,4,19
"time bill",2,1,1
"time came",14,1,1
"time can",47,2,17
"time change",9,1,35
"time clean",5,1,3
"time closed",2,1,2
"time college",1,1,1
"time crunch",1,1,1
"time damage",1,1,1
"time day",32,1,18
"time dog",1,1,1
"time dont",10,1,32
"time dont think",2,1,2
"time drawing",1,1,1
"time drive",3,1,4
"time eat",5,2,8
"time end",4,1,4
"time even",22,1,6
"time ever",13,1,18
"time family",13,1,25
"time fight",1,1,2
"time film",2,1,2
"time four",4,2,1
"time frame",15,1,2
"time get",82,2,148
"time get back",6,1,9
"time getting",10,1,16
"time go",39,1,101
"time goes",9,1,11
"time good",5,1,25
"time great",9,1,12
"time guys",3,1,9
"time heading",2,1,2
"time heal",2,1,1
"time health",2,1,1
"time hear",10,1,18
"time heard",4,3,4
"time hes",4,1,6
"time history",8,1,5
"time hit",3,1,20
"time hope",8,1,13
"time hour",2,1,1
"time husband",5,1,1
"time ill",13,1,23
"time im",25,1,63
"time immediately",1,1,1
"time isnt",4,1,2
"time just",45,1,30
"time know",21,1,7
"time last",23,2,33
"time late",2,2,1
"time lately",4,1,1
"time later",9,1,1
"time life",19,1,23
"time literally",2,1,1
"time little",11,1,4
"time looked",5,1,4
"time love",6,1,20
"time magazine",4,1,6
"time make",32,2,47
"time making",14,2,3
"time management",14,2,4
"time many",8,1,4
"time may",9,1,11
"time minutes",8,3,1
"time money",17,1,14
"time months",4,1,5
"time muscles",1,1,1
"time new",14,1,20
"time one",33,2,18
"time open",7,1,5
"time paper",1,1,1
"time pass",3,1,3
"time passes",10,1,5
"time patience",3,1,2
"time period",15,1,4
"time reach",2,1,1
"time reason",4,1,1
"time reflect",2,1,5
"time run",5,1,8
"time running",7,1,4
"time s",1,1,2
"time said",14,5,4
"time saw",14,1,26
"time says",2,1,3
"time school",6,2,5
"time season",3,3,4
"time second",1,1,2
"time seconds",1,2,2
"time see",21,3,71
"time seen",2,1,3
"time sees",1,1,1
"time sharing",1,1,2
"time since",35,14,24
"time slot",2,1,6
"time slow",1,1,3
"time someone",5,1,13
"time something",13,2,8
"time soon",10,2,18
"time space",15,1,4
"time spent",25,1,12
"time start",22,1,54
"time take",16,2,23
"time thats",1,2,8
"time things",8,1,1
"time three",1,1,1
"time time",72,2,35
"time today",11,1,28
"time told",6,2,2
"time took",10,2,3
"time tuesday",2,1,1
"time two",13,2,5
"time ôs",39,1,1
"time us",20,1,13
"time visit",12,2,2
"time warner",1,1,12
"time wasnt",4,1,3
"time week",4,1,12
"time well",15,2,12
"time went",22,1,1
"time will",73,2,55
"time will tell",8,1,11
"time worry",1,2,1
"time year",68,9,54
"time years",8,1,22
"time young",3,1,2
"time youre",3,1,21
"timely manner",2,1,3
"times always",5,1,2
"times book",2,1,1
"times day",30,2,18
"times didnt",1,1,4
"times even",5,1,1
"times go",2,1,4
"times head",1,1,1
"times hes",1,1,2
"times last",6,2,3
"times likely",5,2,2
"times month",1,2,1
"times much",5,1,1
"times now",8,1,4
"times said",3,1,1
"times since",6,1,1
"times time",5,1,3
"times use",1,1,1
"times week",39,1,10
"times year",11,2,4
"tina turner",1,1,2
"tips resources",1,1,1
"tired im",3,1,8
"titles one",3,1,1
"toasted sesame",1,1,1
"today almost",4,1,4
"today another",4,1,3
"today better",2,2,5
"today despite",2,1,3
"today give",1,1,9
"today great",1,1,41
"today hopefully",2,1,10
"today ive",4,1,8
"today just",15,1,53
"today love",4,1,40
"today may",11,1,6
"today might",2,1,6
"today nothing",2,1,2
"today people",2,1,4
"today said",5,1,7
"today see",6,1,17
"today show",4,2,19
"today special",1,1,2
"today start",2,1,6
"today still",7,2,22
"today trust",1,1,1
"today tuesday",3,1,3
"today us",4,2,4
"today will",38,1,73
"todays world",5,2,6
"todo list",10,2,25
"together build",1,1,1
"together even",4,1,1
"together group",1,1,2
"together just",9,1,2
"together make",15,2,9
"together next",3,1,3
"together show",2,1,2
"together support",2,1,1
"together two",1,1,1
"told came",1,1,1
"told can",3,1,7
"told even",2,1,2
"told get",4,1,8
"told go",10,1,3
"told go back",1,1,1
"told going",8,2,1
"told hes",1,1,3
"told hospital",2,1,1
"told im",4,1,13
"told judge",1,2,1
"told looked",2,1,1
"told must",2,1,1
"told new",6,1,2
"told people",6,1,1
"told reporters",4,6,1
"told time",1,1,2
"told truth",6,1,2
"told tv",1,1,1
"told us",51,1,23
"told years",4,1,2
"toll free",1,1,2
"tom hanks",6,1,8
"tomato onion",1,1,1
"tomato soup",2,1,6
"tomorrow may",5,1,7
"tomorrow morning",14,1,75
"tomorrow new",1,1,6
"tomorrow night",11,1,154
"tomorrow today",4,1,6
"toms river",1,2,1
"ton fun",1,1,4
"tonight get",1,1,25
"tony bennett",2,1,2
"tony stewart",1,1,1
"took account",2,1,2
"took advantage",5,2,2
"took away",12,1,6
"took car",1,1,4
"took day",5,1,2
"took get",2,1,4
"took job",3,1,1
"took lead",2,2,3
"took long",14,3,23
"took long time",5,2,1
"took office",3,4,3
"took part",10,2,3
"took place",51,4,7
"took shot",5,1,3
"took third",1,2,1
"took turn",2,1,2
"took two",10,1,9
"took two weeks",2,1,2
"took us",30,1,4
"took year",5,2,2
"took years",9,3,1
"tools help",2,1,2
"tools need",1,1,1
"top bottom",16,1,4
"top center",1,1,3
"top dresser",3,1,2
"top five",6,3,7
"top list",7,2,10
"top new",3,1,2
"top performer",1,1,1
"top picks",2,1,2
"top priority",4,1,1
"top team",1,2,3
"top ten",11,1,20
"top three",5,2,9
"top two",8,2,2
"total cost",7,1,2
"total costs",2,1,1
"total number",2,1,1
"total six",2,1,1
"total us",1,1,1
"tote bag",4,1,5
"touch one",1,1,1
"touch reality",1,1,1
"touch screen",2,1,9
"tough decision",1,1,3
"tough decisions",1,1,2
"tough times",2,1,3
"tough win",1,1,2
"tour bus",3,1,1
"tour guide",6,1,3
"tour starts",2,1,4
"tour stop",2,1,3
"tour support",1,1,1
"tour will",2,1,6
"tournament play",1,1,1
"toward end",10,1,3
"town always",1,1,2
"town brought",1,1,1
"town can",2,1,5
"town center",2,2,3
"town hall",9,1,11
"town make",1,1,1
"town square",3,1,2
"track field",5,4,6
"track record",15,2,3
"tracking system",1,1,1
"trade center",10,1,1
"trade deadline",1,1,2
"traffic flow",1,1,1
"traffic jams",2,1,2
"train station",14,1,7
"training camp",6,1,17
"training center",1,1,2
"training going",3,1,1
"training program",2,2,4
"trans fats",1,2,1
"transfer data",2,1,1
"transfer students",1,1,1
"trash can",4,1,9
"trash cans",2,2,4
"trayvon martin",5,3,15
"trayvon martins",1,1,3
"treasury department",3,3,1
"treatment plant",1,2,1
"trees will",2,1,1
"tried figure",5,1,1
"tried give",2,1,3
"tried help",1,1,1
"tried make",17,3,4
"tried reach",1,1,1
"tried take",6,1,2
"tries make",2,1,4
"trillion debt",1,1,2
"trinity college",1,1,1
"trip back",9,1,7
"trip florida",1,1,2
"trip going",1,1,5
"trip ive",1,1,2
"trip lifetime",1,1,1
"trip weekend",2,1,2
"triple crown",3,1,2
"triple digits",1,1,1
"trouble finding",5,1,5
"truck driver",6,2,3
"true colors",4,2,7
"true friend",2,1,7
"true home",1,1,1
"true passion",2,1,1
"true purpose",2,1,1
"true sometimes",1,1,1
"true still",7,1,2
"truly believe",9,1,4
"trust fund",1,1,1
"truth even",3,1,4
"truth matter",5,1,1
"truth will",14,1,9
"try avoid",5,1,5
"try better",4,1,6
"try bring",1,1,4
"try fight",1,1,1
"try find",23,2,12
"try get",42,5,50
"try hard",12,1,11
"try help",7,1,4
"try just",5,2,5
"try later",1,1,5
"try least",2,1,3
"try look",6,1,4
"try make",37,1,39
"try one",8,1,16
"try stay",4,1,2
"try take",6,3,5
"try try",2,1,3
"trying avoid",4,1,3
"trying best",12,1,9
"trying break",3,1,5
"trying change",4,1,1
"trying convince",9,1,4
"trying draw",1,1,1
"trying fight",2,1,1
"trying figure",28,3,63
"trying figure whats",1,1,2
"trying fill",1,1,1
"trying find",47,2,50
"trying get",80,7,138
"trying give",4,2,2
"trying hard",11,1,30
"trying hurt",2,2,2
"trying keep",19,1,33
"trying locate",2,1,2
"trying look",4,1,4
"trying make",42,8,41
"trying manage",1,1,1
"trying prevent",2,1,1
"trying push",5,1,1
"trying really",1,1,4
"trying run",4,2,4
"trying save",5,1,3
"trying scare",1,1,1
"trying sell",4,1,8
"trying stay",2,2,10
"trying stop",3,1,1
"trying take",9,1,10
"trying win",3,1,4
"tucked away",11,2,1
"tuesday afternoon",1,2,3
"tuesday evening",6,1,1
"tuesday first",2,3,2
"tuesday got",1,1,1
"tuesday march",4,1,5
"tuesday morning",6,4,5
"tuesday night",10,10,14
"tuesday said",1,2,1
"tuesday two",1,1,2
"tuesday wednesday",4,1,3
"tuesday will",2,1,5
"turn another",3,1,2
"turn away",7,1,6
"turn events",4,1,3
"turn heat",11,2,3
"turn last",2,1,2
"turn lights",4,1,7
"turn one",6,1,7
"turn page",3,1,3
"turn right",4,1,4
"turn signals",2,1,1
"turn things",3,1,1
"turn water",3,1,1
"turn way",1,1,1
"turn worse",6,1,1
"turned around",26,1,6
"turned away",9,1,2
"turned back",21,1,5
"turned car",1,1,1
"turner said",1,1,1
"turning around",5,1,3
"tv ad",1,1,1
"tv news",3,1,6
"tv radio",1,1,3
"tv series",15,2,8
"tv show",28,2,56
"tv shows",11,1,22
"tv star",2,1,1
"twelve years",10,1,1
"twice day",13,1,4
"twice first",2,2,2
"twice year",6,1,4
"twin brother",6,2,3
"twin cities",3,3,6
"twin towers",3,2,2
"twists turns",12,1,1
"twitter accounts",3,1,20
"twitter followers",2,1,28
"two assists",1,3,1
"two bedroom",2,1,1
"two best",8,1,12
"two boys",16,2,3
"two can",5,1,5
"two categories",2,2,2
"two centuries",6,1,1
"two children",18,6,1
"two choices",4,2,3
"two days",79,7,92
"two decades",17,5,1
"two different",45,3,18
"two dozen",4,1,2
"two flights",2,1,1
"two four",7,1,1
"two free",1,2,5
"two friends",10,2,5
"two games",7,9,8
"two good",4,1,5
"two great",4,2,11
"two groups",8,1,3
"two half",19,1,14
"two hours",43,3,40
"two huge",1,1,3
"two hundred",6,1,4
"two important",4,1,3
"two kids",18,2,5
"two large",7,1,2
"two left",2,1,5
"two little",15,1,4
"two little girls",2,1,1
"two local",2,1,1
"two made",2,1,1
"two men",22,5,6
"two minute",1,1,4
"two months",34,10,17
"two morning",1,1,2
"two names",1,1,1
"two new",16,3,23
"two nights",9,1,5
"two old",1,1,3
"two outs",1,1,1
"two pairs",7,1,1
"two parties",2,1,1
"two people",31,1,26
"two per",3,1,1
"two rock",1,1,1
"two seasons",8,6,2
"two separate",16,2,3
"two sets",5,1,3
"two shows",1,1,6
"two sides",13,5,4
"two sisters",3,1,3
"two small",9,1,4
"two start",1,1,1
"two straight",2,1,4
"two strong",1,1,2
"two teachers",1,1,2
"two teams",6,3,7
"two terms",1,2,1
"two things",49,2,21
"two three",44,5,6
"two trips",2,1,1
"two us",13,1,8
"two ways",10,1,5
"two weekends",4,1,2
"two weeks",126,19,92
"two weeks ago",21,5,7
"two well",2,1,1
"two went",3,1,1
"two will",6,1,2
"two women",17,5,6
"two words",3,1,27
"two worlds",4,1,1
"two wrongs",1,1,3
"two years",136,34,39
"two years ago",20,11,8
"two years old",8,1,1
"ty lawson",1,1,6
"type like",1,1,2
"types can",2,1,1
"ôd like",86,2,4
"ôd like thank",3,1,1
"ôd make",5,1,1
"ôd say",21,1,2
"ôll get",42,1,2
"ôll never",28,1,2
"ôll see",31,1,1
"ôll take",17,1,1
"ôm excited",19,1,1
"ôm going",145,3,4
"ôm just",64,2,1
"ôm sure",176,4,1
"ôre already",10,1,1
"ôre going",73,7,8
"ôre good",16,1,2
"ôre just",29,1,4
"ôre one",9,1,1
"ôre proud",2,1,1
"ôre providing",2,1,1
"ôre supposed",11,1,1
"ôre talking",17,1,2
"ôre well",1,1,1
"ôs ù",15,2,1
"ôs also",68,3,1
"ôs best",24,2,5
"ôs done",16,1,1
"ôs easy",38,1,1
"ôs even",30,1,2
"ôs get",7,1,1
"ôs going",103,8,1
"ôs good",74,2,3
"ôs happening",19,1,2
"ôs hard",58,1,1
"ôs important",26,2,3
"ôs just",167,6,1
"ôs like",81,2,4
"ôs little",30,1,1
"ôs lot",37,2,1
"ôs much",43,1,1
"ôs never",25,1,2
"ôs one",67,2,4
"ôs played",1,1,1
"ôs pretty",35,1,1
"ôs really",76,1,1
"ôs right",35,1,3
"ôs something",65,2,2
"ôs still",51,3,2
"ôs time",58,2,2
"ôve finally",6,1,1
"ôve got",114,10,3
"ôve just",29,1,1
"ôve made",27,1,1
"ôve never",74,2,3
"ôve taken",8,1,1
"u u",3,25,73
"u u u",1,17,3
"unable get",4,1,1
"unborn child",3,1,1
"uncle sam",3,2,3
"understand care",1,1,2
"understand even",5,1,2
"understand really",2,1,1
"understand things",1,1,4
"understand work",2,1,1
"understanding role",1,1,1
"underway time",1,1,1
"unemployment rate",6,8,8
"unfortunately didnt",2,1,5
"unintended consequences",4,1,1
"union leaders",1,2,1
"united church",1,2,1
"united church christ",1,2,1
"united kingdom",13,3,3
"united nations",25,4,5
"united states",182,32,45
"universal language",1,1,2
"universal studios",1,1,7
"university arizona",1,1,2
"university california",6,1,2
"university chicago",20,1,1
"university cincinnati",1,1,3
"university hospital",1,1,1
"university illinois",1,3,2
"university minnesota",1,1,1
"university new",6,2,3
"university new mexico",1,1,1
"university north",2,3,1
"university president",2,1,1
"university professors",3,1,1
"university said",1,1,1
"university south",2,1,2
"unless course",6,1,5
"unless youre",3,1,18
"unlike anything",3,1,1
"unlike many",5,1,1
"uphill battle",1,2,2
"upload photos",5,1,2
"upon us",17,1,14
"upper body",5,1,3
"upper deck",1,1,1
"ups downs",18,1,8
"upset see",2,1,1
"upstairs bar",3,1,1
"urban development",1,1,1
"us access",4,1,1
"us air",2,1,3
"us alone",2,1,2
"us along",5,1,2
"us ambassador",2,2,2
"us anything",1,1,3
"us army",6,1,5
"us attorney",1,4,3
"us back",19,1,24
"us bank",1,1,4
"us believe",20,3,4
"us big",3,1,3
"us border",1,1,1
"us can",27,1,40
"us canadian",3,1,1
"us census",3,1,1
"us central",1,1,1
"us children",3,1,1
"us cities",3,2,1
"us citizen",1,1,3
"us closer",4,1,3
"us come",6,2,5
"us company",2,1,2
"us constitution",4,1,2
"us east",1,3,4
"us east coast",1,1,2
"us economy",1,2,3
"us efforts",1,1,1
"us enjoy",4,1,4
"us face",4,1,1
"us family",1,1,2
"us flag",2,1,1
"us food",3,1,3
"us game",1,1,5
"us go",12,1,10
"us going",8,1,5
"us government",13,1,5
"us govt",1,3,3
"us great",7,1,18
"us head",2,1,3
"us help",2,1,20
"us history",3,1,12
"us home",5,2,2
"us hope",5,1,11
"us house",5,4,2
"us immigration",1,4,1
"us interest",1,1,1
"us job",2,1,1
"us keep",6,1,5
"us know",47,1,280
"us last",10,1,11
"us lawmakers",1,1,1
"us like",14,1,16
"us looking",5,1,7
"us mail",2,1,1
"us map",1,1,2
"us market",1,1,2
"us marshals",1,1,1
"us mention",1,1,2
"us military",16,6,4
"us money",2,1,1
"us nato",1,1,1
"us navy",3,3,3
"us need",6,1,10
"us office",1,1,1
"us oil",2,1,1
"us one",27,2,12
"us open",4,4,9
"us opportunity",5,1,1
"us outside",1,1,1
"us people",3,1,1
"us politics",1,1,2
"us population",1,1,1
"us power",1,1,1
"us president",5,1,2
"us realize",4,1,1
"us review",1,1,1
"us right",4,2,6
"us says",2,1,2
"us sen",1,1,1
"us senate",2,3,3
"us senators",1,1,1
"us stand",2,1,1
"us stay",6,1,6
"us stocks",1,1,2
"us supreme",8,3,1
"us supreme court",7,3,1
"us troops",2,2,2
"us use",10,1,6
"us virgin",1,1,1
"us virgin islands",1,1,1
"us walk",4,1,4
"us watch",3,1,5
"us way",6,1,8
"us will",34,2,24
"us win",2,2,7
"us without",4,2,4
"us young",2,1,2
"use cover",1,1,1
"use drug",1,1,1
"use force",3,3,1
"use fresh",2,1,2
"use knowledge",1,1,1
"use least",7,1,1
"use little",12,1,3
"use low",1,1,1
"use money",6,1,2
"use new",4,1,9
"use number",2,1,3
"use power",6,2,2
"use something",7,2,2
"use technology",1,1,8
"use word",22,2,11
"used able",3,1,1
"used cars",2,1,3
"used good",1,1,4
"used government",1,1,1
"used make",15,1,7
"used manufacture",1,1,1
"used many",9,1,2
"used pay",1,1,1
"used performing",1,1,1
"used power",3,1,1
"used see",3,1,4
"used similar",2,1,1
"used want",1,1,2
"used work",5,1,6
"using four",1,1,1
"using new",5,1,3
"using paint",1,1,1
"using term",3,1,2
"usual suspects",6,1,2
"usually best",1,1,1
"usually give",3,1,1
"usually go",6,1,6
"usually minutes",1,1,1
"usually much",4,1,1
"usually one",5,1,1
"usually pretty",3,1,1
"usually turn",2,1,1
"usually way",2,1,3
"v wade",1,1,1
"valid points",3,1,1
"valley road",1,1,1
"valuable player",1,1,1
"value freedom",1,1,1
"vampire slayer",1,1,1
"van den",1,1,1
"van gundy",3,1,6
"van ness",2,1,3
"van winkle",1,1,1
"vanilla bean",6,1,2
"vanity fair",1,1,2
"vantage point",5,1,3
"varying degrees",2,1,2
"vast majority",15,6,1
"vastly different",4,1,1
"vegas strip",3,2,1
"vegetarian options",1,1,1
"veggie burgers",1,1,1
"vehicle registration",2,1,1
"vending machines",2,1,2
"verge tears",3,1,1
"verizon wireless",1,1,2
"vested interest",2,3,1
"veterans day",3,1,14
"via email",17,1,10
"via twitter",1,1,28
"viable option",4,1,1
"vice president",11,19,6
"victims families",1,1,2
"video audio",2,1,4
"video footage",3,1,2
"video game",14,1,25
"video games",28,1,31
"video showed",1,1,1
"video showing",1,1,2
"video tape",1,2,1
"vietnam war",5,2,1
"village near",1,1,1
"village voice",2,1,1
"violent criminals",1,1,1
"virgin america",3,1,1
"virgin islands",1,1,1
"visit awesome",1,1,1
"visit home",1,1,3
"visit place",4,1,1
"visit website",9,1,7
"vital part",1,1,1
"voice head",7,1,2
"voice mail",1,1,4
"voice one",2,1,2
"volleyball player",1,1,1
"volunteer one",1,1,1
"vote bill",1,1,2
"vote day",1,1,1
"vote november",1,1,3
"vote vote",2,1,4
"vote yes",1,1,9
"voted favor",1,1,1
"voters will",1,3,2
"w bush",8,2,6
"w th",1,2,6
"wagging tail",2,1,1
"wait another",3,1,5
"wait another day",1,1,1
"wait extra",1,1,1
"wait get",19,1,86
"wait hour",2,1,1
"wait long",8,1,12
"wait months",2,1,3
"wait see",48,2,347
"wait staff",1,1,2
"wait years",1,1,1
"waiting area",3,1,1
"waiting happen",3,2,4
"waiting line",3,1,16
"waiting list",5,2,8
"waiting long",1,2,4
"waiting room",19,1,3
"waiting rooms",1,1,1
"waiting see",6,3,20
"wake middle",2,1,2
"wake middle night",2,1,2
"wake morning",3,1,12
"wakeup call",4,1,1
"walk along",5,2,4
"walk around",22,1,27
"walk back",6,1,2
"walk door",7,1,6
"walk front",1,1,1
"walk home",5,1,10
"walk room",2,1,4
"walked outside",2,1,2
"walker will",1,1,3
"walking around",30,3,36
"walking past",6,2,4
"walking rain",1,1,4
"walking shoes",3,1,2
"wall filled",2,1,1
"wall street",35,8,25
"wall street journal",5,2,10
"walmart stores",1,1,2
"wandering around",9,1,2
"want able",13,1,6
"want another",3,1,4
"want anything",11,1,6
"want back",4,1,18
"want believe",9,1,5
"want change",10,1,18
"want check",6,2,9
"want come",8,2,33
"want continue",7,1,1
"want daughter",2,1,3
"want deal",2,1,6
"want discuss",3,1,4
"want drive",4,1,3
"want even",6,1,5
"want everyone",6,1,4
"want everything",4,1,4
"want fight",2,1,4
"want fresh",1,1,1
"want get",48,6,121
"want get back",3,1,2
"want give away",2,1,4
"want give",25,1,30
"want go",77,5,197
"want go back",8,1,13
"want help",11,1,23
"want hit",4,1,7
"want hurt",7,1,3
"want improve",1,1,1
"want join",9,1,17
"want keep",23,2,16
"want know",83,3,119
"want lead",1,1,1
"want learn",5,1,23
"want look",26,1,16
"want make",56,2,52
"want make sure",11,2,9
"want miss",7,1,25
"want move",8,2,15
"want much",4,1,4
"want next",3,1,5
"want nothing",4,2,4
"want now",1,1,11
"want one",17,1,58
"want part",5,1,7
"want people",17,1,18
"want play",15,3,23
"want post",3,1,3
"want punch",2,1,10
"want put",11,5,12
"want really",7,1,4
"want run",15,1,11
"want see",55,5,158
"want show",15,1,8
"want someone",8,1,21
"want something",20,2,33
"want stab",1,1,1
"want start",13,1,22
"want stop",10,2,4
"want straight",1,1,1
"want support",2,1,10
"want tell",14,1,19
"want thank",21,1,20
"want thats",1,1,5
"want told",2,1,1
"want turn",2,2,3
"want use",19,5,18
"want wait",8,1,1
"want well",4,1,1
"want win",6,1,23
"wanted change",4,1,2
"wanted come",3,1,4
"wanted dance",2,1,1
"wanted get",24,2,9
"wanted go",33,1,17
"wanted keep",9,1,1
"wanted know",29,4,23
"wanted left",1,1,1
"wanted make",32,2,17
"wanted nothing",2,1,1
"wanted one",12,2,3
"wanted part",3,1,2
"wanted say",6,1,44
"wanted see",40,3,28
"wanted sign",1,1,1
"wanted something",18,1,2
"wanted start",4,1,3
"wanted take",12,2,2
"wanted work",3,2,2
"wanting get",3,1,2
"wanting go",1,1,4
"wanting play",3,1,1
"wants another",1,1,1
"wants come",3,1,12
"wants get",7,1,15
"wants know",15,1,17
"wants make",11,3,9
"wants needs",7,1,1
"wants play",5,3,13
"wants see",11,1,14
"wants take",4,1,3
"wants talk",2,1,7
"war going",1,1,3
"war room",3,1,3
"war s",1,1,1
"war terror",4,1,1
"war zones",2,1,1
"warm milk",1,1,2
"warm weather",9,1,16
"warm welcome",5,1,8
"warner bros",1,2,4
"warning signs",4,2,1
"wash away",1,1,3
"washing machine",8,1,9
"washington capitals",2,2,4
"washington dc",27,12,43
"washington dont",1,1,2
"washington nationals",2,1,3
"washington post",10,1,13
"washington redskins",1,1,6
"washington st",1,3,1
"washington state",7,2,4
"wasnt alone",2,1,2
"wasnt easy",1,1,1
"wasnt enough",13,1,7
"wasnt going",14,1,12
"wasnt good",3,1,9
"wasnt home",2,1,1
"wasnt just",8,2,3
"wasnt long",3,1,3
"wasnt much",15,2,1
"wasnt nearly",2,1,3
"wasnt one",5,1,5
"wasnt ready",1,1,3
"wasnt sure",17,2,10
"wasnt time",1,1,2
"wasnt yet",1,1,1
"waste time",29,1,64
"wasted time",5,1,5
"watch every",5,1,11
"watch every day",2,1,1
"watch film",3,2,1
"watch football",1,1,7
"watch new",2,1,6
"watch tv",10,2,29
"watched show",3,1,3
"watching movies",6,1,8
"watching reruns",1,1,2
"watching television",3,1,1
"water beer",2,1,1
"water bottles",5,2,2
"water earth",1,1,1
"water just",4,1,1
"water sugar",2,1,1
"water tank",1,1,1
"water water",4,1,4
"water will",8,1,1
"way another",21,1,4
"way around",28,2,27
"way back",54,2,47
"way beach",1,1,1
"way better",10,2,33
"way beyond",8,1,3
"way big",3,1,5
"way business",3,1,3
"way can",43,1,43
"way change",1,1,4
"way city",1,1,1
"way dont",8,1,17
"way drive",1,1,1
"way early",5,1,14
"way end",11,3,22
"way even",5,1,1
"way family",5,1,1
"way feel",12,1,8
"way forward",6,1,1
"way get",44,6,52
"way go",41,2,129
"way good",5,1,15
"way greeting",1,1,1
"way hard",2,1,2
"way high",1,1,2
"way im",12,1,30
"way keep",12,1,8
"way learn",6,1,5
"way life",22,2,9
"way like",22,1,9
"way made",8,1,3
"way make",33,2,28
"way making",9,1,2
"way many",18,1,21
"way maybe",4,1,2
"way meet",5,1,3
"way new",8,1,8
"way people",14,1,5
"way please",2,1,7
"way prevent",2,1,1
"way public",2,1,1
"way really",3,1,2
"way right",8,1,7
"way saying",4,1,8
"way since",9,1,3
"way someone",3,1,2
