"","blog.txt","news.txt","twitter.txt"
"would like the",1,1,2
"would like them",1,0,1
"would like this",2,0,1
"would like to",124,5,97
"would like us",2,0,1
"would like you",4,1,2
"would like your",3,0,1
"would likely be",1,1,1
"would live in",2,0,1
"would look forward",1,0,2
"would look good",2,0,1
"would look into",1,0,1
"would look like",4,0,4
"would love a",2,0,5
"would love for",1,0,4
"would love it",4,0,13
"would love more",1,0,1
"would love some",2,0,2
"would love that",3,0,2
"would love to",50,2,159
"would love you",1,0,2
"would make a",12,1,3
"would make an",1,0,3
"would make great",1,0,2
"would make her",1,0,7
"would make him",2,1,0
"would make it",4,2,2
"would make me",5,0,10
"would make people",1,0,1
"would make the",6,1,3
"would make this",1,0,3
"would make you",1,0,5
"would mean a",1,0,6
"would mean i",1,0,1
"would mean so",1,0,6
"would mean the",0,1,11
"would mean to",0,1,2
"would meet in",1,1,0
"would most likely",3,0,1
"would much rather",3,0,1
"would need a",1,1,1
"would need to",13,2,4
"would never be",5,1,3
"would never do",6,0,2
"would never ever",2,0,1
"would never happen",2,0,1
"would never have",9,1,1
"would never let",1,0,2
"would never make",2,0,1
"would never put",0,1,1
"would never say",1,0,1
"would never use",2,0,1
"would never want",1,0,1
"would not accept",2,0,1
"would not allow",2,0,1
"would not ask",1,1,0
"would not be",40,4,9
"would not give",1,1,0
"would not go",1,1,0
"would not have",25,4,4
"would not leave",2,1,0
"would not like",2,0,1
"would not only",3,1,0
"would not put",1,1,0
"would not want",1,1,0
"would of been",1,0,4
"would of happened",1,0,1
"would one day",1,2,0
"would particularly like",1,1,0
"would pay attention",0,2,2
"would pay for",1,1,3
"would prefer to",1,1,0
"would pretend to",1,0,1
"would probably be",6,0,5
"would probably fit",1,0,1
"would probably have",4,0,1
"would qualify as",1,0,1
"would rather be",1,0,4
"would rather have",1,0,1
"would rather see",1,0,1
"would react to",2,0,1
"would really like",4,0,4
"would really love",3,0,1
"would recommend it",2,0,1
"would reduce the",3,1,0
"would result in",4,2,0
"would run away",2,1,0
"would save the",1,1,0
"would save up",1,0,1
"would say i'm",1,0,1
"would say that",9,0,4
"would say the",1,0,2
"would say they",1,0,2
"would say this",1,1,1
"would say to",3,1,1
"would seem that",3,0,1
"would serve the",1,1,0
"would set up",1,1,0
"would show a",1,0,1
"would start to",1,0,1
"would still be",7,0,6
"would still have",2,0,2
"would still rather",2,0,1
"would stop by",1,0,1
"would surely be",2,0,1
"would take a",2,2,4
"would take into",1,1,0
"would take me",4,0,4
"would take my",1,1,0
"would take place",1,0,1
"would talk about",2,0,1
"would talk to",3,0,2
"would tell me",5,0,1
"would tell the",1,1,0
"would tell you",1,1,0
"would tend to",1,0,1
"would that be",6,0,5
"would the state",1,1,0
"would then be",2,1,0
"would they be",3,0,1
"would think that",8,1,0
"would think the",1,0,1
"would trade him",1,0,1
"would trickle down",1,1,0
"would try to",5,1,1
"would turn out",3,1,0
"would undoubtedly have",1,0,1
"would use the",2,1,0
"would use to",1,1,0
"would very much",1,0,2
"would want a",1,1,0
"would want to",14,2,12
"would we do",1,0,1
"would we have",1,0,1
"would we like",2,1,0
"would work in",1,0,1
"would work really",1,0,1
"would you agree",1,0,1
"would you be",2,0,11
"would you choose",5,0,1
"would you come",1,0,1
"would you describe",4,1,1
"would you do",6,0,15
"would you ever",4,0,1
"would you feel",2,0,2
"would you get",1,0,2
"would you give",0,1,1
"would you go",3,0,1
"would you have",1,0,3
"would you like",18,1,29
"would you mind",3,0,4
"would you please",1,0,3
"would you put",0,1,2
"would you rather",1,0,11
"would you recommend",2,0,3
"would you say",3,0,7
"would you see",2,0,1
"would you use",1,0,1
"would you want",5,0,8
"would you write",1,0,1
"wouldn't be a",3,0,2
"wouldn't be able",7,0,5
"wouldn't be an",1,0,1
"wouldn't be fair",2,0,1
"wouldn't be here",1,0,1
"wouldn't be so",2,0,2
"wouldn't be surprised",4,0,3
"wouldn't be that",1,0,1
"wouldn't be the",0,1,3
"wouldn't be too",2,0,1
"wouldn't be where",0,1,1
"wouldn't bother me",1,0,1
"wouldn't call it",3,0,1
"wouldn't do that",1,0,1
"wouldn't dream of",1,0,1
"wouldn't even make",1,0,1
"wouldn't get a",3,0,1
"wouldn't give for",1,0,1
"wouldn't have any",1,0,1
"wouldn't have been",7,3,5
"wouldn't have had",3,0,1
"wouldn't have it",1,0,2
"wouldn't have known",3,0,1
"wouldn't have made",2,1,0
"wouldn't have noticed",1,0,1
"wouldn't have to",4,0,3
"wouldn't it be",4,0,7
"wouldn't know what",2,0,1
"wouldn't let me",3,1,5
"wouldn't make a",1,1,0
"wouldn't mind if",1,0,2
"wouldn't need to",1,0,2
"wouldn't surprise me",4,0,1
"wouldn't that be",2,0,1
"wouldn't trade it",1,0,2
"wouldn't wanna be",1,0,1
"wouldn't want him",1,0,1
"wouldn't want it",1,0,1
"wouldn't want that",1,0,1
"wouldn't want to",8,2,7
"wouldn't wish this",1,0,1
"wouldn't you agree",2,0,1
"wouldn't you know",1,1,0
"wouldn't you say",1,0,2
"wouldn't you want",1,0,2
"wound up on",0,2,1
"wounds in his",1,1,0
"wow i'd never",1,0,1
"wow i don't",0,1,1
"wow i have",3,0,5
"wow i havent",1,0,1
"wow i just",1,0,4
"wow it's been",1,0,1
"wow so beautiful",1,0,1
"wow so much",2,0,2
"wow thank you",1,0,3
"wow that sounds",1,0,2
"wow this is",1,0,4
"wow what a",5,0,17
"wow you look",1,0,2
"wrap my head",8,0,2
"wrap my mind",1,0,1
"wrap your head",1,0,1
"wrapped his arms",1,1,0
"wrapped in plastic",2,0,1
"wrapped up and",1,0,1
"wrapped up in",11,0,4
"wrapped up into",1,0,1
"wrapping up a",1,0,2
"wrapping up and",1,1,0
"wrath of the",3,1,0
"wrestling with the",1,0,1
"write a blog",1,0,1
"write a book",10,1,7
"write a few",3,0,1
"write a great",1,0,1
"write a letter",3,0,1
"write a post",5,0,1
"write a song",2,0,6
"write about it",8,0,1
"write about the",4,1,0
"write about this",2,0,1
"write an original",1,0,1
"write but i'm",1,0,1
"write content for",1,0,2
"write down what",1,0,2
"write in a",1,0,1
"write more about",3,0,1
"write my first",1,0,1
"write out your",1,0,1
"write some new",1,0,1
"write something that",2,0,1
"write the book",2,1,0
"write the more",1,0,1
"write the rest",1,0,1
"write the short",1,0,1
"write them down",1,0,1
"writer and a",1,0,2
"writer and editor",2,0,1
"writer in the",2,0,1
"writer will be",1,0,1
"writers you have",1,0,1
"writes in the",2,1,0
"writes that the",1,1,0
"writing a blog",1,0,1
"writing a book",9,0,1
"writing a note",1,0,1
"writing a novel",2,0,2
"writing a post",1,0,1
"writing a report",1,0,1
"writing about the",2,0,2
"writing but i",2,0,1
"writing for a",2,0,1
"writing for now",1,0,1
"writing for the",1,0,1
"writing i have",1,0,1
"writing in the",4,0,1
"writing is my",1,0,1
"writing is the",3,0,1
"writing letters to",1,0,1
"writing my new",1,0,1
"writing of the",1,0,1
"writing on the",4,2,3
"writing to me",2,0,2
"writing to you",2,1,0
"writing up a",1,0,2
"writing which is",1,1,0
"written all over",1,0,1
"written but i",1,0,1
"written by a",11,1,0
"written by an",1,0,1
"written by my",1,0,1
"written consent from",1,0,1
"written in english",1,0,1
"written in the",7,1,1
"written on the",3,0,1
"wrong about the",0,1,1
"wrong and i",1,0,1
"wrong and the",1,0,2
"wrong at the",2,1,0
"wrong but it",3,0,2
"wrong but what",1,0,1
"wrong for the",2,1,0
"wrong i just",1,0,1
"wrong i love",4,0,1
"wrong i think",1,0,1
"wrong in my",2,0,2
"wrong in the",0,1,1
"wrong side of",3,1,0
"wrong that i",1,0,3
"wrong way it",2,1,0
"wrong with a",1,0,3
"wrong with being",1,0,2
"wrong with her",2,0,2
"wrong with it",3,0,1
"wrong with me",2,0,7
"wrong with my",1,0,5
"wrong with that",4,0,9
"wrong with the",5,1,9
"wrong with them",1,0,1
"wrong with these",1,0,2
"wrong with you",3,0,6
"wrong wrong wrong",1,0,1
"wrong you can",1,0,1
"wrongs don't make",0,1,1
"wrote a book",4,0,2
"wrote a great",1,0,1
"wrote a new",1,0,1
"wrote a sonnet",1,0,1
"wrote an article",1,0,1
"wrote an autobiography",1,0,1
"wrote i'm not",1,0,1
"wrote in a",1,2,0
"wrote in an",1,2,0
"wrote in his",1,2,0
"wrote in the",9,3,0
"wrote on a",0,1,1
"wrote on the",2,1,0
"wrote recently in",1,1,0
"wrote that the",1,1,0
"wrote to the",1,1,0
"wtf am i",1,0,2
"x and i",1,0,1
"x ray and",1,1,0
"y'all know how",2,0,1
"y is for",1,0,1
"y o u",2,0,1
"ya i love",1,0,1
"ya it was",1,0,1
"ya know what",1,0,1
"ya next week",1,0,1
"yard td pass",0,1,1
"yards from the",1,2,0
"yay i love",1,0,2
"yay thank you",1,0,2
"yeah but don't",1,0,1
"yeah but i",1,0,10
"yeah but it",1,0,3
"yeah but what",1,0,1
"yeah he is",1,0,3
"yeah i'm a",1,0,2
"yeah i'm not",2,0,4
"yeah i've heard",1,0,1
"yeah i am",1,0,7
"yeah i can",1,0,3
"yeah i don't",1,0,8
"yeah i got",1,0,7
"yeah i had",1,0,5
"yeah i know",6,0,19
"yeah i mean",1,1,0
"yeah i need",1,0,2
"yeah i think",2,0,8
"yeah i told",1,0,1
"yeah i was",1,0,6
"yeah it's that",1,0,1
"yeah it is",1,0,6
"yeah it was",1,0,9
"yeah that's a",1,0,4
"yeah that's it",2,0,1
"yeah that's my",1,0,2
"yeah that's right",1,0,2
"yeah that's what",2,0,2
"yeah that is",1,0,1
"yeah that sounds",1,0,1
"yeah that was",1,0,6
"yeah we all",1,0,2
"yeah yeah i",1,0,1
"yeah yeah we",1,0,1
"yeah yeah yeah",1,1,3
"yeah you do",1,0,1
"year according to",2,1,0
"year after year",5,2,1
"year ago and",3,2,0
"year ago as",1,1,0
"year ago i",2,0,3
"year ago it",1,1,1
"year ago today",1,0,4
"year ago with",1,1,0
"year alone the",1,1,0
"year and a",11,4,3
"year and are",1,1,0
"year and enjoy",1,0,1
"year and free",1,0,1
"year and i",8,2,3
"year and is",1,1,0
"year and it",2,0,1
"year and more",1,0,1
"year and next",0,1,2
"year and now",1,0,1
"year and only",1,1,0
"year and the",4,0,1
"year and then",2,1,0
"year and what",2,1,0
"year anniversary of",1,2,2
"year are in",1,0,1
"year as a",1,1,1
"year as the",1,0,1
"year as well",3,0,2
"year at a",2,1,0
"year at the",2,2,3
"year because of",2,1,0
"year because the",1,1,0
"year because we",1,0,1
"year before it",0,1,1
"year before the",1,1,0
"year but didn't",1,0,2
"year but i",4,0,2
"year but the",2,1,0
"year but this",2,0,1
"year but we",1,1,0
"year by the",1,2,0
"year can be",1,0,1
"year do you",1,0,1
"year during the",1,1,0
"year fixed rate",1,0,1
"year for all",1,0,2
"year for an",2,1,0
"year for both",1,0,2
"year for me",2,0,1
"year for the",4,0,5
"year from now",1,0,1
"year from the",1,0,2
"year great job",1,0,1
"year had a",0,1,1
"year has been",2,1,1
"year has gone",0,1,1
"year he was",2,1,1
"year here's to",1,0,2
"year here at",1,0,1
"year how can",1,0,1
"year i'll be",1,0,3
"year i'm going",1,0,1
"year i am",3,0,1
"year i can't",2,0,1
"year i decided",1,1,0
"year i didn't",4,0,1
"year i don't",1,0,1
"year i guess",0,1,1
"year i have",8,0,2
"year i hope",1,0,4
"year i know",3,0,1
"year i love",3,0,1
"year i think",4,0,1
"year i was",12,0,3
"year i will",3,0,2
"year if that",1,1,0
"year if you",2,0,2
"year in a",0,2,4
"year in office",0,1,1
"year in the",7,5,3
"year in which",2,1,0
"year including the",1,1,0
"year is a",1,1,2
"year is coming",1,0,1
"year is going",1,0,3
"year is it",1,0,1
"year is the",2,0,1
"year is to",1,0,1
"year it's a",2,0,2
"year it's about",1,0,1
"year it's all",1,0,1
"year it is",7,0,2
"year it was",5,1,2
"year let's see",1,0,1
"year my best",1,0,1
"year of college",3,0,2
"year of high",2,1,0
"year of school",1,0,1
"year of self",1,0,2
"year of teaching",1,1,0
"year of the",5,1,4
"year off to",1,0,1
"year old and",4,1,0
"year old boy",2,5,1
"year old boyfriend",1,1,0
"year old brother",1,0,2
"year old cousin",1,0,1
"year old daughter",10,3,1
"year old for",1,0,1
"year old from",2,3,0
"year old girl",8,5,2
"year old girls",3,0,1
"year old has",1,0,2
"year old is",1,0,3
"year old junior",1,0,1
"year old little",1,0,1
"year old man",5,1,1
"year old mother",2,0,1
"year old self",1,0,2
"year old son",8,1,1
"year old student",1,1,1
"year old virgin",1,0,1
"year old was",4,1,0
"year old were",1,1,0
"year old wife",1,1,0
"year old woman",2,1,1
"year olds and",3,1,0
"year on the",5,1,1
"year one day",1,0,1
"year or for",1,1,0
"year or so",11,0,1
"year or two",3,1,1
"year out of",0,1,1
"year see you",1,0,1
"year since i",3,0,3
"year since i've",4,0,1
"year so far",3,1,1
"year so i",5,0,1
"year so much",1,0,1
"year so we're",1,0,1
"year that i",2,0,2
"year that is",2,1,1
"year there are",3,0,2
"year there were",2,0,1
"year they created",1,0,1
"year they were",1,1,1
"year they will",1,1,1
"year this is",2,1,1
"year this year",2,0,2
"year though the",1,1,0
"year to a",0,2,1
"year to be",1,1,0
"year to date",1,1,0
"year to get",2,1,0
"year to give",1,1,0
"year to put",1,1,0
"year was for",1,1,0
"year was not",1,1,0
"year was the",3,2,0
"year we decided",1,1,0
"year we had",3,1,0
"year we have",2,0,2
"year we spent",1,0,1
"year when he",1,0,1
"year when i",3,0,1
"year when it",3,1,0
"year which is",1,1,1
"year will be",1,0,2
"year with a",6,1,0
"year with the",1,2,0
"year would be",1,0,1
"years a year",1,0,1
"years according to",2,1,0
"years after i",1,1,0
"years after the",11,1,1
"years ago a",5,0,1
"years ago after",1,1,0
"years ago and",21,0,3
"years ago at",1,0,1
"years ago but",4,1,2
"years ago by",2,1,0
"years ago he",4,1,1
"years ago i",31,3,4
"years ago in",3,2,2
"years ago is",1,1,0
"years ago it",4,1,0
"years ago now",3,0,1
"years ago on",1,0,1
"years ago she",4,2,0
"years ago that",6,3,1
"years ago the",10,4,0
"years ago then",1,1,0
"years ago they",1,1,0
"years ago this",5,1,2
"years ago to",3,0,1
"years ago two",1,1,0
"years ago we",3,0,1
"years ago when",8,4,1
"years and a",1,2,0
"years and for",2,1,0
"years and had",1,1,0
"years and i",6,0,3
"years and it",2,1,2
"years and it's",1,0,1
"years and not",1,0,1
"years and then",1,1,0
"years and years",8,1,0
"years as a",2,2,1
"years as an",1,1,0
"years at a",3,1,0
"years at the",2,1,0
"years because of",2,1,0
"years before european",1,0,1
"years but i",3,0,1
"years down the",1,1,0
"years earlier the",2,2,0
"years for the",2,0,1
"years from now",5,2,8
"years go by",2,1,1
"years has been",3,2,1
"years has not",1,0,1
"years have gone",1,0,2
"years i have",14,0,2
"years i know",2,0,1
"years in fact",1,1,0
"years in my",1,0,1
"years in prison",2,11,1
"years in the",14,1,4
"years in this",2,0,1
"years it had",1,1,0
"years it has",1,1,0
"years it was",1,0,1
"years later and",4,1,1
"years later he",3,1,0
"years later his",1,1,0
"years later i",4,0,1
"years later in",2,1,0
"years later the",1,1,0
"years later this",1,0,1
"years later to",1,1,0
"years now and",2,2,0
"years now i",1,0,1
"years now i've",1,1,0
"years of a",1,0,1
"years of experience",5,1,0
"years of hard",2,0,1
"years of his",6,1,0
"years of human",1,0,1
"years of living",1,1,2
"years of marriage",6,0,1
"years of ministry",1,0,1
"years of my",11,0,1
"years of our",1,0,1
"years of reading",1,0,1
"years of school",1,0,1
"years of service",1,0,2
"years of the",2,0,1
"years of work",1,2,0
"years old and",16,1,4
"years old but",1,0,1
"years old he",4,1,0
"years old i",5,1,3
"years old that",1,0,1
"years old when",3,2,0
"years old with",0,1,1
"years older than",3,1,0
"years or more",3,1,0
"years or one",1,1,0
"years since i",4,0,3
"years since the",1,1,0
"years ten years",1,1,0
"years they have",1,1,1
"years this is",2,0,1
"years to be",2,0,1
"years to build",1,0,1
"years to come",9,2,2
"years to fix",1,1,0
"years to get",2,1,0
"years to keep",1,1,0
"years to the",3,1,0
"years too late",1,0,1
"years we can",1,1,0
"years we have",4,0,1
"years we were",2,0,1
"years when i",2,0,1
"years with the",3,2,0
"years worth of",2,0,1
"yell at me",1,0,4
"yell at us",1,0,1
"yelled at the",1,0,1
"yelling at me",2,0,1
"yellow brick road",1,1,0
"yellow on the",1,1,0
"yells at him",1,0,1
"yep that's it",1,0,1
"yep that's right",1,0,1
"yep that is",1,0,2
"yes and i",1,0,3
"yes and it",1,0,1
"yes and yes",1,0,3
"yes but also",1,0,2
"yes but i",3,0,4
"yes but it's",1,0,1
"yes but no",1,0,1
"yes but we",0,1,1
"yes but what",1,0,1
"yes he does",1,0,1
"yes he is",1,0,7
"yes he was",2,0,1
"yes i'm addicted",1,0,1
"yes i'm aware",2,0,1
"yes i'm going",1,0,4
"yes i'm still",2,0,1
"yes i'm talking",1,0,1
"yes i am",8,0,19
"yes i can",3,0,2
"yes i did",3,0,15
"yes i do",7,0,24
"yes i figured",0,1,1
"yes i had",1,0,2
"yes i have",13,0,16
"yes i just",1,0,4
"yes i know",15,0,8
"yes i love",2,0,13
"yes i see",1,0,1
"yes i still",1,0,3
"yes i think",1,0,4
"yes i took",1,0,1
"yes i want",1,1,0
"yes i wanted",1,0,1
"yes i was",5,0,11
"yes i will",3,0,8
"yes i won't",1,0,1
"yes i worked",1,0,1
"yes i would",1,0,2
"yes if you",2,0,1
"yes in the",1,0,1
"yes it's a",2,0,2
"yes it could",1,0,1
"yes it does",1,0,7
"yes it has",1,0,2
"yes it is",7,1,31
"yes it makes",1,1,0
"yes it seems",1,0,1
"yes it should",1,0,3
"yes it was",3,0,7
"yes it will",2,0,3
"yes it would",2,0,1
"yes life is",1,0,1
"yes or no",3,1,8
"yes she is",1,0,2
"yes that's right",2,1,1
"yes that's the",1,1,0
"yes that is",3,0,8
"yes that means",1,0,1
"yes that would",1,0,4
"yes there are",6,0,1
"yes there is",3,0,5
"yes they can",2,0,3
"yes they do",2,0,2
"yes they were",1,1,2
"yes this is",5,0,5
"yes this was",1,0,1
"yes trying to",1,0,1
"yes virginia there",0,1,1
"yes we are",1,0,13
"yes we have",3,0,5
"yes we need",1,0,2
"yes we were",1,0,2
"yes we will",1,0,4
"yes yes and",1,0,2
"yes yes i",1,0,3
"yes yes it",1,0,3
"yes yes yes",1,0,13
"yes you are",3,0,7
"yes you can",2,0,3
"yes you do",1,0,3
"yes you have",1,0,2
"yes you read",2,0,1
"yes you were",1,0,1
"yes you will",3,0,3
"yesterday and it",2,0,2
"yesterday and now",1,0,1
"yesterday and today",3,0,1
"yesterday but i",2,0,1
"yesterday i am",1,0,1
"yesterday i found",1,0,1
"yesterday i ran",1,0,1
"yesterday i went",1,0,1
"yesterday in the",1,0,1
"yesterday is gone",1,0,1
"yesterday it was",1,0,3
"yesterday on a",1,0,1
"yesterday so i",1,0,1
"yesterday thank you",1,0,1
"yesterday that he",1,0,1
"yesterday that we",1,0,1
"yesterday was a",2,0,5
"yesterday we were",1,0,1
"yesterday when i",5,0,1
"yet again i",1,0,1
"yet and the",2,0,1
"yet another time",1,1,0
"yet at this",1,0,1
"yet begun to",1,0,1
"yet but i",8,0,14
"yet but i'm",2,0,2
"yet but i've",1,0,1
"yet but the",2,0,1
"yet but we",2,0,1
"yet do you",1,0,3
"yet go to",1,0,1
"yet here i",1,0,1
"yet i am",4,0,1
"yet i don't",4,0,2
"yet i find",1,1,0
"yet i have",1,0,3
"yet i know",4,0,1
"yet i need",1,0,2
"yet i still",4,0,1
"yet i think",1,0,1
"yet i will",2,0,1
"yet if you",2,0,1
"yet it's like",1,0,1
"yet it is",7,2,0
"yet maybe i",1,0,1
"yet no one",1,0,1
"yet on this",1,0,1
"yet so as",1,1,0
"yet so i'm",1,0,1
"yet stay tuned",1,0,1
"yet stop by",1,0,1
"yet the same",2,0,1
"yet there's no",2,0,1
"yet there are",3,0,2
"yet there is",2,0,1
"yet time to",0,1,1
"yet to be",13,5,2
"yet to come",7,0,6
"yet to find",3,0,1
"yet to have",1,0,2
"yet to meet",1,0,1
"yet to receive",1,0,1
"yet to see",0,1,3
"yet to try",2,1,0
"yet what the",1,0,1
"yet will have",1,0,1
"yet you still",2,0,1
"yin and yang",1,1,0
"yo what up",1,0,1
"yo yo ma",1,0,2
"yoga and meditation",1,1,0
"yoga for your",1,0,1
"york and boston",0,1,1
"york city a",1,1,0
"york city this",1,0,1
"york is the",1,0,1
"york ny 10003",1,0,1
"york public library",1,0,1
"york state comptroller",1,1,0
"york state of",0,1,1
"york times reports",2,1,0
"york times that",1,1,0
"you'd be able",1,0,1
"you'd get a",0,1,2
"you'd have a",1,0,1
"you'd have to",4,0,3
"you'd like i",1,0,1
"you'd like to",14,0,15
"you'd need to",1,0,1
"you'd rather go",1,0,1
"you'd think he'd",1,0,1
"you'd think i",1,0,2
"you'd think that",1,0,1
"you'd think there",1,0,1
"you'll also be",1,0,1
"you'll also find",1,1,0
"you'll always be",1,0,5
"you'll be a",2,1,1
"you'll be able",6,0,2
"you'll be doing",2,0,1
"you'll be fine",1,0,6
"you'll be glad",2,0,2
"you'll be happy",1,0,1
"you'll be here",0,1,1
"you'll be in",2,0,1
"you'll be just",1,0,1
"you'll be the",1,0,5
"you'll be well",1,0,1
"you'll end up",1,1,2
"you'll excuse me",1,0,1
"you'll feel like",1,0,1
"you'll find a",3,0,1
"you'll find out",1,0,1
"you'll find some",2,1,0
"you'll find that",1,1,0
"you'll find those",2,0,1
"you'll get a",6,0,3
"you'll get the",2,0,4
"you'll have a",1,0,1
"you'll have fun",1,0,1
"you'll have no",1,1,1
"you'll have to",14,0,14
"you'll hear at",0,1,1
"you'll know who",1,0,1
"you'll like them",1,0,1
"you'll love her",1,0,2
"you'll love it",3,0,8
"you'll make it",1,0,1
"you'll need a",3,0,1
"you'll need them",1,0,2
"you'll need to",5,1,1
"you'll never forget",1,1,0
"you'll never know",1,0,5
"you'll never make",1,0,1
"you'll see a",2,0,2
"you'll see it",0,1,1
"you'll see what",3,1,0
"you'll soon be",1,0,1
"you'll still be",1,0,2
"you'll tell me",1,0,1
"you'll think of",1,0,1
"you'll want to",6,2,1
"you're a fan",2,0,2
"you're a hipster",1,0,1
"you're a kid",0,1,1
"you're a star",1,0,2
"you're a terrible",1,0,1
"you're about to",3,0,3
"you're always welcome",2,0,1
"you're at the",3,0,2
"you're capable of",1,0,2
"you're committed to",1,0,1
"you're doing a",2,0,4
"you're doing all",1,0,1
"you're doing and",3,0,1
"you're doing it",1,0,4
"you're doing that",1,0,1
"you're doing you",1,0,1
"you're done with",2,1,0
"you're down with",1,0,1
"you're eating it",1,0,1
"you're enjoying it",1,0,1
"you're enjoying the",1,0,4
"you're enjoying your",1,0,1
"you're ever in",1,0,2
"you're feeling a",0,1,1
"you're from the",1,0,1
"you're full of",1,0,2
"you're getting a",1,0,4
"you're going through",1,0,7
"you're going to",27,8,36
"you're gonna be",1,0,4
"you're gonna go",1,0,1
"you're gonna regret",1,0,1
"you're good at",1,0,4
"you're happy and",1,0,3
"you're having a",4,0,16
"you're having fun",1,0,6
"you're in a",1,0,2
"you're in for",1,0,1
"you're in line",1,0,1
"you're in love",2,0,5
"you're in the",13,1,14
"you're in west",1,0,1
"you're interested in",5,0,2
"you're interested you",1,0,1
"you're just a",1,0,4
"you're just one",0,1,1
"you're living in",3,0,1
"you're looking at",1,0,1
"you're looking for",12,2,10
"you're missing out",1,0,4
"you're near the",0,1,1
"you're never going",3,0,1
"you're not a",7,0,6
"you're not already",1,0,1
"you're not and",1,0,1
"you're not doing",2,0,4
"you're not even",1,0,3
"you're not getting",1,0,1
"you're not going",6,1,2
"you're not gonna",1,0,2
"you're not one",1,0,1
"you're not really",2,0,2
"you're not supposed",1,0,2
"you're not sure",3,0,1
"you're not the",2,2,5
"you're on a",6,0,4
"you're on the",1,2,10
"you're on your",1,0,3
"you're one of",3,1,6
"you're out of",2,1,2
"you're playing with",0,1,1
"you're positive that",1,0,1
"you're probably right",0,1,2
"you're ready for",1,0,2
"you're ready to",6,0,1
"you're right i",1,0,1
"you're right it",1,0,1
"you're saying is",1,0,1
"you're saying something",1,0,1
"you're sick but",1,0,1
"you're sick of",1,1,1
"you're so inclined",1,0,1
"you're so lucky",1,0,4
"you're sticking with",1,0,1
"you're still not",1,0,1
"you're such a",1,0,8
"you're supposed to",4,1,5
"you're taking a",0,2,2
"you're talking about",3,0,5
"you're telling me",1,0,3
"you're the best",3,0,16
"you're the one",2,0,7
"you're thinking of",1,0,1
"you're too busy",1,0,4
"you're trying to",8,0,4
"you're welcome i",1,0,5
"you're welcome to",1,0,3
"you're willing to",1,1,3
"you're working on",1,0,3
"you've always been",1,1,1
"you've been a",1,0,1
"you've been drinking",1,0,1
"you've been following",1,0,1
"you've been gone",1,0,2
"you've been having",1,0,1
"you've been in",1,0,3
"you've been reading",2,0,1
"you've been to",1,0,1
"you've been up",1,0,2
"you've been waiting",1,0,2
"you've been warned",1,0,2
"you've been working",1,0,1
"you've decided to",1,0,2
"you've done this",1,0,1
"you've ever been",1,0,4
"you've ever had",2,0,2
"you've ever seen",1,0,1
"you've got a",9,1,9
"you've got an",1,0,1
"you've got and",0,1,1
"you've got it",4,0,2
"you've got some",1,0,1
"you've got the",3,1,4
"you've got this",1,0,1
"you've got to",9,8,6
"you've got your",1,0,1
"you've had a",1,0,1
"you've had your",1,0,1
"you've heard of",1,0,1
"you've lost your",1,0,1
"you've made a",2,0,1
"you've made it",1,1,2
"you've never done",1,0,1
"you've never had",1,0,3
"you've never heard",3,0,3
"you've never seen",2,1,3
"you've read this",1,0,1
"you've seen the",2,0,2
"you've still got",1,0,1
"you & your",1,0,5
"you a beautiful",1,0,1
"you a better",2,0,4
"you a bit",1,0,1
"you a chance",3,0,2
"you a couple",1,0,2
"you a cute",1,0,2
"you a different",0,1,2
"you a dollar",1,0,1
"you a fan",1,0,1
"you a few",2,1,4
"you a free",2,0,3
"you a hug",1,0,1
"you a little",4,1,1
"you a lot",2,0,7
"you a member",1,0,1
"you a or",1,0,1
"you a picture",1,0,1
"you a question",1,0,2
"you a quick",1,0,1
"you a real",1,0,3
"you a really",1,0,1
"you a sneak",1,0,1
"you a song",1,0,1
"you a teenager",1,0,1
"you a very",2,0,1
"you able to",2,0,4
"you about a",1,0,2
"you about it",3,0,3
"you about my",4,0,1
"you about the",5,0,3
"you about this",3,0,3
"you act as",1,0,1
"you act like",1,0,5
"you actually are",1,0,1
"you actually got",1,0,1
"you actually have",1,0,2
"you afraid of",1,0,2
"you after all",2,0,1
"you after you",1,0,1
"you again for",1,0,1
"you again soon",1,0,5
"you agree or",1,0,1
"you agree that",1,0,2
"you ain't never",1,0,2
"you all a",7,0,2
"you all about",3,0,2
"you all again",2,1,5
"you all and",5,0,2
"you all are",4,1,7
"you all but",1,0,1
"you all do",1,0,2
"you all enjoy",1,0,2
"you all enjoyed",2,0,2
"you all for",8,0,13
"you all had",8,0,5
"you all have",11,0,12
"you all here",1,0,1
"you all i",4,0,1
"you all in",1,0,7
"you all just",1,0,1
"you all know",13,0,5
"you all of",3,0,1
"you all please",1,0,3
"you all so",1,0,3
"you all soon",1,0,2
"you all the",10,0,12
"you all think",1,0,2
"you all to",8,0,4
"you all will",1,0,1
"you all you",1,0,2
"you already had",1,0,2
"you already have",5,0,3
"you already know",5,0,17
"you already read",1,0,1
"you also can",1,1,0
"you also for",1,0,1
"you also have",1,0,2
"you also need",4,1,1
"you also try",1,0,1
"you always have",1,0,2
"you always look",1,0,2
"you always put",1,0,1
"you always tell",1,0,1
"you always want",1,1,0
"you an awesome",1,0,2
"you and all",5,0,6
"you and at",1,0,1
"you and enjoying",1,0,1
"you and everyone",3,0,2
"you and for",2,0,7
"you and get",1,0,2
"you and have",1,0,2
